110,201205028611000001020096,,2016-01-21 13:35:08
111,201503278615040002A601AF,,2016-01-21 13:41:04
112,201108228429050001020E40,,2016-01-21 13:43:19
113,2014071484730200010505C7,,2016-01-21 13:44:36
114,300000000000000000000CA3,,2016-01-21 13:45:12
115,300000000000000000000CA2,,2016-01-21 13:45:24
116,20150317861104000102006E,,2016-01-21 13:46:08
117,20120910861803000102033B,,2016-01-21 13:46:29
118,E20092012011600000001403,,2016-01-21 13:47:04
119,201311288611030001020070,,2016-01-21 13:48:15
120,2013112886110300010200FD,,2016-01-21 13:48:25
122,201209108611030001040179,,2016-01-21 13:51:59
124,E200920120528AF000001058,,2016-01-21 13:55:43
125,2011122584730200010104BA,,2016-01-21 13:56:06
126,E20092012052500000000790,,2016-01-21 13:56:21
127,2012050286110000010200F7,,2016-01-21 13:58:35
128,201209108611030001040182,,2016-01-21 13:58:49
129,300000000000000000000510,,2016-01-21 14:01:06
131,300000000000000000000C98,,2016-01-21 14:01:24
132,300000000000000000000512,,2016-01-21 14:01:36
133,E2009A4060044AF000000377,,2016-01-21 14:04:08
134,E2009A4060044AF000000912,,2016-01-21 14:04:17
135,201503278615040002A601A8,,2016-01-21 14:04:30
144,313138393637362D3233434D,,2016-01-21 14:14:20
149,313536353435302D31434D00,,2016-01-21 14:39:00
150,313431343834362D31434D00,,2016-01-21 14:39:11
151,534E3230303431312D320004,,2016-01-21 14:39:20
152,313030363930312D31434D00,,2016-01-21 14:39:31
153,313031343734342D36434D00,,2016-01-21 14:39:43
154,534E3230303532332D31434D,,2016-01-21 14:39:54
155,313030303635332D32434D00,,2016-01-21 14:40:04
156,313239343637332D31430002,,2016-01-21 14:40:24
157,313336383035392D3130434D,,2016-01-21 14:40:32
158,313239343637302D31434D00,,2016-01-21 14:40:42
159,313431383531352D34434D00,,2016-01-21 14:40:51
160,313235363639302D33434D00,,2016-01-21 14:42:28
161,20131128861103000102009C,,2016-01-21 14:46:44
162,2013112886110300010200C7,,2016-01-21 14:48:06
163,20131128861103000102008F,,2016-01-21 14:48:26
165,E20092012052500000000537,,2016-01-21 14:49:39
166,2013020184730200010107C0,,2016-01-21 14:53:45
167,E20092012011600000001229,,2016-01-21 15:06:17
168,E200920120530AF000001185,,2016-01-21 15:08:38
171,20111010848701000103012D,,2016-01-21 15:10:16
172,201205028611000001020042,,2016-01-21 15:10:54
173,E20092012052500000000564,,2016-01-21 15:13:51
174,E20092012052500000000397,,2016-01-21 15:14:30
175,2012050286110000010200EB,,2016-01-21 15:15:26
176,2012050286110000010200DC,,2016-01-21 15:16:31
177,2013112886110300010200CE,,2016-01-21 15:29:20
178,20131128861103000102009A,,2016-01-21 15:29:32
179,2013112886110300010200E0,,2016-01-21 15:29:45
180,201311288611030001020062,,2016-01-21 15:29:56
182,E200920120530AF000001286,,2016-01-21 15:34:42
183,2012050286110000010200DF,,2016-01-21 15:35:04
184,E200920120528AF000000652,,2016-01-21 15:38:25
185,2013112886110300010200F6,,2016-01-21 15:41:31
186,2013112886110300010200EE,,2016-01-21 15:41:43
187,20131128861103000102005A,,2016-01-21 15:44:18
188,201311288611030001020100,,2016-01-21 15:44:35
189,201311288611030001020047,,2016-01-21 15:46:08
190,2013112886110300010200F1,,2016-01-21 15:46:22
191,AA002FFFF000000002000000,0,2016-01-25 15:57:40
192,20150423861104000102021E,,2016-02-09 15:04:49
194,2015042386110400010201FB,,2016-02-09 15:06:22
196,20150423861104000102021A,,2016-02-09 15:07:03
197,2015042386110400010201B8,,2016-02-09 15:08:01
199,2015042386110400010201EF,,2016-02-09 15:08:38
200,2015042386110400010201B4,,2016-02-09 15:09:33
201,20150423861104000102020E,,2016-02-09 15:09:45
202,2015042386110400010201D8,,2016-02-09 15:09:58
203,2015042386110400010201F5,,2016-02-09 15:10:08
204,2015042386110400010201F8,,2016-02-09 15:10:26
205,201504238611040001020211,,2016-02-09 15:11:24
206,2015042386110400010201C3,,2016-02-09 15:11:33
207,2015042386110400010201C1,,2016-02-09 15:11:44
208,2015042386110400010201DB,,2016-02-09 15:11:53
209,2015042386110400010201D2,,2016-02-09 15:12:04
210,2015042386110400010201BE,,2016-02-09 15:12:24
211,2015042386110400010201D4,,2016-02-09 15:12:38
212,2015042386110400010201B6,,2016-02-09 15:12:51
213,2015042386110400010201FA,,2016-02-09 15:13:03
214,201504238611040001020218,,2016-02-09 15:13:15
215,2015042386110400010201B5,,2016-02-09 15:14:07
216,201504238611040001020133,,2016-02-09 15:20:25
217,2015042386110400010201FE,,2016-02-09 15:20:37
218,2015042386110400010201D9,,2016-02-09 15:20:47
219,2015042386110400010201EE,,2016-02-09 15:21:01
220,2015042386110400010201C6,,2016-02-09 15:21:16
221,2015042386110400010201D7,,2016-02-09 15:21:28
