3016,unidentified,2016-04-12 12:24:19,,,8,2
3017,unidentified,2016-04-12 12:24:19,,,8,2
3018,unidentified,2016-04-12 12:24:19,,,8,2
3019,unidentified,2016-04-12 12:24:19,,,8,2
3020,unidentified,2016-04-12 12:24:19,,,8,2
3021,unidentified,2016-04-12 12:24:19,,,8,2
3022,unidentified,2016-04-12 12:24:19,,,8,2
3023,unidentified,2016-04-12 12:24:19,,,8,2
3024,unidentified,2016-04-12 12:24:19,,,8,2
3025,slafoy06,2016-04-12 12:27:53,,,8,17
3026,slafoy06,2016-04-12 13:01:59,,,8,17
3099,unidentified,2016-04-12 16:53:42,,,9,2
3100,unidentified,2016-04-12 16:53:42,,,9,2
3101,unidentified,2016-04-12 17:01:11,,,9,2
3102,unidentified,2016-04-12 17:01:11,,,9,2
3103,unidentified,2016-04-12 17:01:11,,,9,2
3104,unidentified,2016-04-12 17:01:11,,,9,2
3105,unidentified,2016-04-12 17:01:11,,,9,2
3106,unidentified,2016-04-12 17:01:11,,,9,2
3107,unidentified,2016-04-12 17:01:11,,,9,2
3108,unidentified,2016-04-12 17:01:11,,,9,2
3109,unidentified,2016-04-12 17:01:11,,,9,2
3110,unidentified,2016-04-12 17:01:11,,,9,2
3111,unidentified,2016-04-12 17:01:11,,,9,2
3112,unidentified,2016-04-12 17:01:11,,,9,2
3113,unidentified,2016-04-12 17:01:11,,,9,2
3114,unidentified,2016-04-12 17:01:11,,,9,2
3115,unidentified,2016-04-13 08:55:32,,,8,2
3116,unidentified,2016-04-13 08:55:32,,,8,2
3117,unidentified,2016-04-13 08:55:32,,,8,2
3118,unidentified,2016-04-13 08:55:32,,,8,2
3119,unidentified,2016-04-13 08:55:32,,,8,2
3120,unidentified,2016-04-13 08:55:32,,,8,2
3121,unidentified,2016-04-13 08:55:32,,,8,2
3122,unidentified,2016-04-13 08:55:32,,,8,2
3123,unidentified,2016-04-13 08:55:32,,,8,2
3124,unidentified,2016-04-13 08:55:32,,,8,2
3125,unidentified,2016-04-13 08:55:32,,,8,2
3126,unidentified,2016-04-13 08:55:32,,,8,2
3127,unidentified,2016-04-13 08:55:32,,,8,2
3128,unidentified,2016-04-13 08:55:32,,,8,2
3129,unidentified,2016-04-13 08:55:32,,,8,2
3130,unidentified,2016-04-13 08:55:32,,,8,2
3131,unidentified,2016-04-13 08:55:32,,,8,2
3132,unidentified,2016-04-13 08:55:32,,,8,2
3133,unidentified,2016-04-13 08:55:32,,,8,2
3134,unidentified,2016-04-13 08:55:32,,,8,2
3135,unidentified,2016-04-13 08:55:32,,,8,2
3136,unidentified,2016-04-13 08:55:32,,,8,2
3137,unidentified,2016-04-13 08:55:32,,,8,2
3138,unidentified,2016-04-13 08:55:32,,,8,2
3139,unidentified,2016-04-13 08:55:32,,,8,2
3140,unidentified,2016-04-13 08:55:32,,,8,2
3141,unidentified,2016-04-13 08:55:32,,,8,2
3142,unidentified,2016-04-13 08:55:32,,,8,2
3143,unidentified,2016-04-13 08:55:32,,,8,2
3144,unidentified,2016-04-13 08:55:32,,,8,2
3145,unidentified,2016-04-13 08:55:32,,,8,2
3146,unidentified,2016-04-13 08:55:32,,,8,2
3147,unidentified,2016-04-13 08:55:32,,,8,2
3148,unidentified,2016-04-13 08:55:32,,,8,2
3149,unidentified,2016-04-13 08:55:32,,,8,2
3150,unidentified,2016-04-13 08:55:32,,,8,2
3151,unidentified,2016-04-13 08:55:32,,,8,2
3152,unidentified,2016-04-13 08:55:32,,,8,2
3153,unidentified,2016-04-13 08:55:32,,,8,2
3154,unidentified,2016-04-13 08:55:32,,,8,2
3155,unidentified,2016-04-13 08:55:32,,,8,2
3156,unidentified,2016-04-13 08:55:32,,,8,2
3157,unidentified,2016-04-13 08:55:32,,,8,2
3158,unidentified,2016-04-13 08:55:32,,,8,2
3159,unidentified,2016-04-13 08:55:32,,,8,2
3160,unidentified,2016-04-13 08:55:32,,,8,2
